acet	Acetobacter_sp._JWB
aot	Acetobacter_orientalis
aoy	Acetobacter_oryzoeni
abg	Asaia_bogorensis
kba	Kozakia_baliensis
rgi	Roseomonas_gilardii
ros	Roseomonas_sp._FDAARGOS_362
rmuc	Roseomonas_mucosa
nch	Neoasaia_chiangmaiensis
coq	Commensalibacter_sp._AMU001
comm	Commensalibacter_sp._ESL0284
shum	Stella_humosa
svc	Stella_vacuolata
ntn	Neokomagataea_tanensis
neh	Neokomagataea_sp._Ha5
ssam	Swingsia_samuiensis
swf	Swingsia_sp._F3b2
bob	Bombella_sp._ESL0368
bomb	Bombella_sp._KACC_21507
rru	Rhodospirillum_rubrum_ATCC_11170
rrf	Rhodospirillum_rubrum_F11
rce	Rhodospirillum_centenum
rpm	Pararhodospirillum_photometricum
mag	Magnetospirillum_magneticum
mgy	Magnetospirillum_gryphiswaldense_MSR-1_v2
mgry	Magnetospirillum_gryphiswaldense_MSR-1
magx	Magnetospirillum_sp._XM-1
magn	Magnetospirillum_sp._ME-1
azl	Azospirillum_sp._B510
ali	Azospirillum_lipoferum
abs	Azospirillum_brasilense_Sp245
abq	Azospirillum_brasilense_Az39
abf	Azospirillum_brasilense_Sp7
ati	Azospirillum_thiophilum
ahu	Azospirillum_humicireducens
azt	Azospirillum_sp._TSH58
azm	Azospirillum_sp._M2T2B2
azz	Azospirillum_sp._CFH_70021
tmo	Tistrella_mobilis
thal	Candidatus_Endolissoclinum_faulkneri_L2
efk	Candidatus_Endolissoclinum_faulkneri_L5
txi	Thalassospira_xiamenensis
thac	Thalassospira_marina
tii	Thalassospira_indica
magq	Magnetospira_sp._QH-2
hjo	Haematospirillum_jordaniae
nao	Nitrospirillum_amazonense
ncb	Niveispirillum_cyanobacteriorum
fer	Ferrovibrio_terrae
htq	Hypericibacter_terrae
hadh	Hypericibacter_adhaerens
pbr	Parvularcula_bermudensis
mgm	Magnetococcus_marinus
pub	Candidatus_Pelagibacter_ubique
pel	Candidatus_Pelagibacter_sp._IMCC9063
peg	Pelagibacter_sp._NP1
apc	Alpha_proteobacterium_HIMB59
apm	Alpha_proteobacterium_HIMB5
ecog	Emcibacter_congregatus
mai	Micavibrio_aeruginosavorus_ARL-13
man	Micavibrio_aeruginosavorus_EPB
pgv	Polymorphum_gilvum
phr	Phreatobacter_cathodiphilus
pstg	Phreatobacter_stygius
apb	Candidatus_Puniceispirillum_marinum
afr	Acidithiobacillus_ferrooxidans_ATCC_23270
afe	Acidithiobacillus_ferrooxidans_ATCC_53993
acu	Acidithiobacillus_caldus_SM-1
acz	Acidithiobacillus_caldus_ATCC_51756
afi	Acidithiobacillus_ferrivorans
afj	Acidithiobacillus_ferridurans
atx	Acidithiobacillus_thiooxidans
maes	Mariprofundus_aestuarium
mfn	Mariprofundus_ferrinatatus
htl	Hydrogenophilus_thermoluteolus
bsu	Bacillus_subtilis_subsp._subtilis_168
bsr	Bacillus_subtilis_subsp._subtilis_RO-NN-1
bsl	Bacillus_subtilis_subsp._subtilis_BSP1
bsh	Bacillus_subtilis_subsp._subtilis_6051-HGW
bsy	Bacillus_subtilis_subsp._subtilis_BAB-1
bsut	Bacillus_subtilis_subsp._subtilis_AG1839
bsul	Bacillus_subtilis_subsp._subtilis_JH642
bsus	Bacillus_subtilis_subsp._subtilis_OH_131.1
bss	Bacillus_subtilis_subsp._spizizenii_W23
bst	Bacillus_subtilis_subsp._spizizenii_TU-B-10
bso	Bacillus_subtilis_subsp._natto_BEST195
bsn	Bacillus_subtilis_BSn5
bsq	Bacillus_subtilis_QB928
bsx	Bacillus_subtilis_XF-1
bsp	Bacillus_subtilis_PY79
bli	Bacillus_licheniformis_ATCC_14580
bld	Bacillus_licheniformis_DSM_13_=_ATCC_14580
blh	Bacillus_paralicheniformis
bay	Bacillus_velezensis_FZB42
baq	Bacillus_velezensis_CAU_B946
bya	Bacillus_velezensis_YAU_B9601-Y2
bamp	Bacillus_velezensis_AS43.3
baml	Bacillus_velezensis_UCMB5036
bama	Bacillus_velezensis_UCMB5033
bamn	Bacillus_velezensis_UCMB5113
bamb	Bacillus_velezensis_NAU-B3
bamt	Bacillus_velezensis_TrigoCor1448
bamy	Bacillus_velezensis_SQR9
bmp	Bacillus_velezensis_JS25R
bao	Bacillus_amyloliquefaciens_DSM_7
baz	Bacillus_amyloliquefaciens_TA208
bql	Bacillus_amyloliquefaciens_LL3
bxh	Bacillus_amyloliquefaciens_XH7
bqy	Bacillus_amyloliquefaciens_Y2
bami	Bacillus_amyloliquefaciens_IT-45
bamc	Bacillus_amyloliquefaciens_CC178
bamf	Bacillus_amyloliquefaciens_LFB112
bae	Bacillus_atrophaeus
bvm	Bacillus_vallismortis
bson	Bacillus_sonorensis
bha	Bacillus_halodurans
ban	Bacillus_anthracis_Ames
bar	Bacillus_anthracis_Ames_Ancestor
bat	Bacillus_anthracis_Sterne
bah	Bacillus_anthracis_CDC_684
bai	Bacillus_anthracis_A0248
bax	Bacillus_anthracis_H9401
bant	Bacillus_anthracis_A16
banr	Bacillus_anthracis_A16R
bans	Bacillus_anthracis_SVA11
banh	Bacillus_anthracis_HYU01
banv	Bacillus_anthracis_Vollum
bce	Bacillus_cereus_ATCC_14579
bca	Bacillus_cereus_ATCC_10987
bcz	Bacillus_cereus_E33L
bcr	Bacillus_cereus_AH187
bcb	Bacillus_cereus_B4264
bcu	Bacillus_cereus_AH820
bcg	Bacillus_cereus_G9842
bcq	Bacillus_cereus_Q1
bcx	Bacillus_cereus_03BB102
bal	Bacillus_cereus_biovar_anthracis_CI
bnc	Bacillus_cereus_NC7401
bcf	Bacillus_cereus_F837/76
bcer	Bacillus_cereus_FRI-35
bcef	Bacillus_cereus_FT9
bcy	Bacillus_cytotoxicus
btk	Bacillus_thuringiensis_serovar_konkukian_97-27
btl	Bacillus_thuringiensis_Al_Hakam
btb	Bacillus_thuringiensis_BMB171
btt	Bacillus_thuringiensis_serovar_kurstaki_HD73
bthr	Bacillus_thuringiensis_serovar_kurstaki_YBT-1520
bthi	Bacillus_thuringiensis_serovar_kurstaki_HD-1
btc	Bacillus_thuringiensis_serovar_chinensis_CT-43
btf	Bacillus_thuringiensis_serovar_finitimus_YBT-020
btm	Bacillus_thuringiensis_MC28
btg	Bacillus_thuringiensis_Bt407
bti	Bacillus_thuringiensis_HD-771
btn	Bacillus_thuringiensis_HD-789
btht	Bacillus_thuringiensis_serovar_thuringiensis_IS5056
bthu	Bacillus_thuringiensis_YBT-1518
btw	Bacillus_thuringiensis_HD1011
bthy	Bacillus_thuringiensis_YWC2-8
bwe	Bacillus_mycoides_KBAB4
bww	Bacillus_mycoides_WSBC_10204
bmyo	Bacillus_mycoides_ATCC_6462
bty	Bacillus_toyonensis
bmyc	Bacillus_pseudomycoides_219298
bby	Bacillus_bombysepticus
bwd	Bacillus_wiedmannii
bcl	Bacillus_clausii
bpu	Bacillus_pumilus_SAFR-032
bpum	Bacillus_pumilus_MTCC_B6033
bpus	Bacillus_pumilus_SH-B9
bpf	Bacillus_pseudofirmus
bmq	Bacillus_megaterium_QM_B1551
bmd	Bacillus_megaterium_DSM_319
bmh	Bacillus_megaterium_WSH-002
bmeg	Bacillus_megaterium_NBRC_15308_=_ATCC_14581
bco	Bacillus_cellulosilyticus
bck	Bacillus_coagulans_2-6
bag	Bacillus_coagulans_36D1
bcoa	Bacillus_coagulans_DSM_1_=_ATCC_7050
bjs	Bacillus_sp._JS
baci	Bacillus_sp._1NLA3E
bif	Bacillus_infantis
ble	Bacillus_lehensis
bmet	Bacillus_methanolicus
gst	Bacillus_sp._X1(2014)
bacw	Bacillus_sp._WP8
bacp	Bacillus_sp._Pc3
bacb	Bacillus_sp._BH072
baco	Bacillus_sp._OxB-1
bacy	Bacillus_sp._YP1
bacl	Bacillus_sp._BS34A
balm	Bacillus_sp._LM_4-2
beo	Bacillus_filamentosus
bsm	Bacillus_smithii
bsj	Bacillus_simplex
bon	Bacillus_oceanisediminis
bgy	Bacillus_glycinifermentans
bfx	Bacillus_flexus
bgi	Bacillus_gibsonii
bwh	Bacillus_weihaiensis
bxi	Bacillus_xiamenensis
bhk	Bacillus_horikoshii
bkw	Bacillus_krulwichiae
bbev	Bacillus_beveridgei
bko	Bacillus_kochii
balt	Bacillus_altitudinis
bacs	Bacillus_sp._SDLI1
bmur	Bacillus_muralis
bsaf	Bacillus_safensis
bit	Bacillus_intestinalis
bacq	Bacillus_sp._Y1
bthv	Bacillus_thermoamylovorans
bcir	Bacillus_circulans
oih	Oceanobacillus_iheyensis
ocn	Oceanobacillus_sp._160
ocb	Oceanobacillus_sp._143
gka	Geobacillus_kaustophilus
gte	Geobacillus_thermoleovorans_CCB_US3_UF5
gtk	Geobacillus_thermoleovorans_KCTC_3570
gtm	Geobacillus_thermocatenulatus
gli	Geobacillus_lituanicus
gtn	Geobacillus_thermodenitrificans
gwc	Geobacillus_sp._WCH70
gyc	Geobacillus_sp._Y412MC61
gya	Geobacillus_sp._Y412MC52
gct	Geobacillus_sp._C56-T3
gmc	Geobacillus_sp._Y4.1MC1
ggh	Geobacillus_sp._GHH01
gjf	Geobacillus_genomosp._3
gea	Geobacillus_sp._12AMOR1
gel	Geobacillus_sp._LC300
gse	Geobacillus_stearothermophilus
gsr	Geobacillus_subterraneus
gej	Geobacillus_sp._JS12
gth	Parageobacillus_thermoglucosidasius_C56-YS93
ptl	Parageobacillus_thermoglucosidasius_DSM_2542
ptb	Parageobacillus_toebii_NBRC_107807
afl	Anoxybacillus_flavithermus
agn	Anoxybacillus_gonensis
anm	Anoxybacillus_sp._B2M1
aamy	Anoxybacillus_amylolyticus
anl	Anoxybacillus_sp._B7M1
and	Anoxybacillus_sp._PDR2
axl	Amphibacillus_xylanus
lsp	Lysinibacillus_sphaericus
lgy	Lysinibacillus_varians
lfu	Lysinibacillus_fusiformis
lys	Lysinibacillus_sp._YS11
lyb	Lysinibacillus_sp._B2A1
lyz	Lysinibacillus_sp._2017
lyg	Lysinibacillus_sp._SGAir0095
lpak	Lysinibacillus_pakistanensis
hhd	Halobacillus_halophilus
hmn	Halobacillus_mangrovi
hli	Halobacillus_litoralis
tap	Terribacillus_goriensis
vir	Virgibacillus_sp._SK37
vhl	Virgibacillus_halodenitrificans
vig	Virgibacillus_sp._6R
vil	Virgibacillus_phasianinus
vne	Virgibacillus_necropolis
vpn	Virgibacillus_dokdonensis
vim	Virgibacillus_sp._MSP4-1
lao	Lentibacillus_amyloliquefaciens
fpn	Fictibacillus_phosphorivorans
far	Fictibacillus_arsenicus
sje	Salimicrobium_jeotgali
apak	Aeribacillus_pallidus
aqt	Aquibacillus_sp._TKL69
psyh	Psychrobacillus_sp._AK_1817
psyo	Psychrobacillus_sp._PB01
prd	Pradoshia_sp._D12
grc	Gracilibacillus_sp._SCU50
rue	Salicibibacter_kimchii
sale	Salicibibacter_halophilus
pof	Pontibacillus_sp._HMF3514
stea	Sporolactobacillus_terrae
bse	Bacillus_selenitireducens
sau	Staphylococcus_aureus_subsp._aureus_N315_(MRSA/VSSA)
sav	Staphylococcus_aureus_subsp._aureus_Mu50_(MRSA/VISA)
saw	Staphylococcus_aureus_subsp._aureus_Mu3_(MRSA/hetero-VISA)
sah	Staphylococcus_aureus_subsp._aureus_JH1_(MRSA/VSSA)
saj	Staphylococcus_aureus_subsp._aureus_JH9_(MRSA/VISA)
sam	Staphylococcus_aureus_subsp._aureus_MW2_(CA-MRSA)
sas	Staphylococcus_aureus_subsp._aureus_MSSA476_(MSSA)
sar	Staphylococcus_aureus_subsp._aureus_MRSA252_(MRSA)
sac	Staphylococcus_aureus_subsp._aureus_COL_(MRSA)
sax	Staphylococcus_aureus_subsp._aureus_USA300_TCH1516_(CA-MRSA)
saa	Staphylococcus_aureus_subsp._aureus_USA300_FPR3757_(CA-MRSA)
sao	Staphylococcus_aureus_subsp._aureus_NCTC8325
sae	Staphylococcus_aureus_subsp._aureus_Newman
sad	Staphylococcus_aureus_subsp._aureus_ED98
suu	Staphylococcus_aureus_subsp._aureus_M013_(CA-MRSA)
suv	Staphylococcus_aureus_subsp._aureus_VC40
sue	Staphylococcus_aureus_subsp._aureus_ED133
suj	Staphylococcus_aureus_subsp._aureus_JKD6159_(CA-MRSA)
suk	Staphylococcus_aureus_subsp._aureus_JKD6008_(MRSA/VISA)
suc	Staphylococcus_aureus_subsp._aureus_ECT-R_2
sut	Staphylococcus_aureus_subsp._aureus_T0131_(MRSA)
suq	Staphylococcus_aureus_subsp._aureus_TCH60
suz	Staphylococcus_aureus_subsp._aureus_11819-97_(CA-MRSA)
sud	Staphylococcus_aureus_subsp._aureus_71193_(MSSA)
sux	Staphylococcus_aureus_subsp._aureus_HO_5096_0412_(MRSA)
suw	Staphylococcus_aureus_subsp._aureus_TW20_(MRSA)
sug	Staphylococcus_aureus_subsp._aureus_ST398_(MRSA)
suf	Staphylococcus_aureus_subsp._aureus_LGA251_(MRSA)
saua	Staphylococcus_aureus_subsp._aureus_55/2053
saue	Staphylococcus_aureus_subsp._aureus_6850_(MSSA)
saun	Staphylococcus_aureus_subsp._aureus_CN1_(CA-MRSA)
saus	Staphylococcus_aureus_subsp._aureus_SA40_(CA-MRSA)
sauu	Staphylococcus_aureus_subsp._aureus_SA957_(CA-MRSA)
saug	Staphylococcus_aureus_subsp._aureus_SA268_(CA-MRSA)
sauz	Staphylococcus_aureus_subsp._aureus_Z172_(MRSA/VISA)
saut	Staphylococcus_aureus_subsp._aureus_ST228/10388_(MRSA)
sauj	Staphylococcus_aureus_subsp._aureus_ST228/10497_(MRSA)
sauk	Staphylococcus_aureus_subsp._aureus_ST228/15532_(MRSA)
sauq	Staphylococcus_aureus_subsp._aureus_ST228/16035_(MRSA)
sauv	Staphylococcus_aureus_subsp._aureus_ST228/18412_(MRSA)
sauw	Staphylococcus_aureus_subsp._aureus_ST228/16125_(MRSA)
saux	Staphylococcus_aureus_subsp._aureus_ST228/18341_(MRSA)
sauy	Staphylococcus_aureus_subsp._aureus_ST228/18583_(MRSA)
sauf	Staphylococcus_aureus_subsp._aureus_FDAARGOS_5
sab	Staphylococcus_aureus_RF122
suy	Staphylococcus_aureus_04-02981_(MRSA)
saub	Staphylococcus_aureus_08BA02176_(LA-MRSA)
saum	Staphylococcus_aureus_M1_(MRSA)
sauc	Staphylococcus_aureus_CA-347_(MRSA)
saur	Staphylococcus_aureus_Bmb9393_(MRSA)
saui	Staphylococcus_aureus_USA300-ISMMS1_(MRSA)
saud	Staphylococcus_aureus_502A
sams	Staphylococcus_aureus_MS4
suh	Staphylococcus_argenteus
ser	Staphylococcus_epidermidis_RP62A_(MRSE)
sep	Staphylococcus_epidermidis_ATCC_12228
sepp	Staphylococcus_epidermidis_PM221
seps	Staphylococcus_epidermidis_SEI
sha	Staphylococcus_haemolyticus_JCSC1435
shh	Staphylococcus_haemolyticus_Sh29/312/L2
ssp	Staphylococcus_saprophyticus
sca	Staphylococcus_carnosus
slg	Staphylococcus_lugdunensis_HKU09-01
sln	Staphylococcus_lugdunensis_N920143
ssd	Staphylococcus_pseudintermedius_HKU10-03
sdt	Staphylococcus_pseudintermedius_ED99
swa	Staphylococcus_warneri
spas	Staphylococcus_pasteuri
sxy	Staphylococcus_xylosus_HKUOPL8
sxl	Staphylococcus_xylosus_SMQ-121
sxo	Staphylococcus_xylosus_C2a
shu	Staphylococcus_hyicus
scap	Staphylococcus_capitis
ssch	Staphylococcus_schleiferi_1360-13
sscz	Staphylococcus_schleiferi_2317-03
sagq	Staphylococcus_agnetis
seqo	Staphylococcus_equorum
ssif	Staphylococcus_simulans
scv	Staphylococcus_condimenti
spet	Staphylococcus_pettenkoferi
slz	Staphylococcus_lutrae
scoh	Staphylococcus_cohnii
sscu	Staphylococcus_sciuri
snl	Staphylococcus_nepalensis
skl	Staphylococcus_kloosii
sfq	Staphylococcus_felis
shom	Staphylococcus_hominis
smus	Staphylococcus_muscae
scar	Staphylococcus_caprae
sff	Staphylococcus_fleurettii
sdp	Staphylococcus_delphini
mcl	Macrococcus_caseolyticus
mcak	Macrococcus_canis
macr	Macrococcus_sp._IME1552
shv	Salinicoccus_halodurans
sbac	Auricoccus_indicus
lmo	Listeria_monocytogenes_EGD-e_(serotype_1/2a)
lmn	Listeria_monocytogenes_08-5578_(serotype_1/2a)
lmy	Listeria_monocytogenes_08-5923_(serotype_1/2a)
lmt	Listeria_monocytogenes_10403S_(serotype_1/2a)
lmoc	Listeria_monocytogenes_SLCC5850_(serotype_1/2a)
lmoe	Listeria_monocytogenes_La111_(serotype_1/2a)
lmob	Listeria_monocytogenes_N53-1_(serotype_1/2a)
lmod	Listeria_monocytogenes_EGD_(serotype_1/2a)
lmow	Listeria_monocytogenes_WSLC1001_(serotype_1/2a)
lmoq	Listeria_monocytogenes_6179_(serotype_1/2a)
lmr	Listeria_monocytogenes_R479a_(serotype_1/2a)
lmom	Listeria_monocytogenes_Lm60_(serotype_1/2a)
lmf	Listeria_monocytogenes_F2365_(serotype_4b)
lmc	Listeria_monocytogenes_CLIP_80459_(serotype_4b)
lmog	Listeria_monocytogenes_serotype_4b_LL195
lmp	Listeria_monocytogenes_07PF0776_(serotype_4b)
lmol	Listeria_monocytogenes_L312_(serotype_4b)
lmoj	Listeria_monocytogenes_J1816_(serotype_4b)
lmoz	Listeria_monocytogenes_J1-220_(serotype_4b)
lmox	Listeria_monocytogenes_WSLC1042_(serotype_4b)
lmh	Listeria_monocytogenes_HCC23_(serotype_4a)
lmq	Listeria_monocytogenes_M7_(serotype_4a)
lml	Listeria_monocytogenes_L99_(serotype_4a)
lmg	Listeria_monocytogenes_FSL_R2-561
lms	Listeria_monocytogenes_Finland_1998
lmj	Listeria_monocytogenes_J0161
lmw	Listeria_monocytogenes_SLCC2755_(serotype_1/2b)
lmx	Listeria_monocytogenes_SLCC2372_(serotype_1/2c)
lmz	Listeria_monocytogenes_serotype_7_SLCC2482
lmon	Listeria_monocytogenes_SLCC2376_(serotype_4c)
lmos	Listeria_monocytogenes_SLCC7179_(serotype_3a)
lmoo	Listeria_monocytogenes_SLCC2378_(serotype_4e)
lmoy	Listeria_monocytogenes_SLCC2479_(serotype_3c)
lmot	Listeria_monocytogenes_SLCC2540_(serotype_3b)
lmoa	Listeria_monocytogenes_ATCC_19117_(serotype_4d)
lmok	Listeria_monocytogenes_NE_dc2014
lmv	Listeria_monocytogenes_CFSAN006122
lin	Listeria_innocua_(serotype_6a)
lwe	Listeria_welshimeri
lsg	Listeria_seeligeri
liv	Listeria_ivanovii_subsp._ivanovii_PAM_55
lii	Listeria_ivanovii_subsp._ivanovii_WSLC_3010
liw	Listeria_ivanovii_WSLC3009
lia	Listeria_ivanovii_subsp._londoniensis_WSLC_30167
lio	Listeria_ivanovii_subsp._londoniensis_WSLC_30151
lwi	Listeria_weihenstephanensis
lgz	Listeria_grayi
bths	Brochothrix_thermosphacta
esi	Exiguobacterium_sibiricum
eat	Exiguobacterium_sp._AT1b
ean	Exiguobacterium_antarcticum
exm	Exiguobacterium_sp._MH3
exu	Exiguobacterium_sp._U13-1
got	Gemella_sp._oral_taxon_928
gmo	Gemella_morbillorum
geq	Gemella_sp._ND_6198
gsa	Gemella_sanguinis
gha	Gemella_haemolysans
bbe	Brevibacillus_brevis
blr	Brevibacillus_laterosporus
bfm	Brevibacillus_formosus
bagr	Brevibacillus_agri
brw	Brevibacillus_sp._7WMA2
pjd	Paenibacillus_sp._JDR-2
gym	Paenibacillus_sp._Y412MC10
ppy	Paenibacillus_polymyxa_E681
ppm	Paenibacillus_polymyxa_SC2
ppo	Paenibacillus_polymyxa_M1
ppol	Paenibacillus_polymyxa_CR1
ppq	Paenibacillus_polymyxa_SQR-21
ppoy	Paenibacillus_polymyxa_Sb3-1
pms	Paenibacillus_mucilaginosus_KNP414
pmq	Paenibacillus_mucilaginosus_3016
pmw	Paenibacillus_mucilaginosus_K02
pta	Paenibacillus_terrae
plv	Paenibacillus_larvae
psab	Paenibacillus_sabinae
pdu	Paenibacillus_durus
pbd	Paenibacillus_borealis
pgm	Paenibacillus_graminis
pod	Paenibacillus_odorifer
paen	Paenibacillus_sp._FSL_P4-0081
paef	Paenibacillus_sp._FSL_R5-0345
paeq	Paenibacillus_sp._FSL_R5-0912
pste	Paenibacillus_stellifer
paea	Paenibacillus_sp._FSL_R7-0273
paee	Paenibacillus_sp._FSL_R7-0331
paeh	Paenibacillus_sp._FSL_H7-0357
paej	Paenibacillus_sp._FSL_H7-0737
pbj	Paenibacillus_beijingensis
pih	Paenibacillus_sp._IHBB_10380
pri	Paenibacillus_riograndensis
ppeo	Paenibacillus_peoriae
pnp	Paenibacillus_naphthalenovorans
pow	Paenibacillus_sp._32O-W
pbv	Paenibacillus_bovis
pxl	Paenibacillus_xylanexedens
pyg	Paenibacillus_yonginensis
pswu	Paenibacillus_swuensis
pdh	Paenibacillus_donghaensis
pib	Paenibacillus_ihbetae
pcx	Paenibacillus_crassostreae
pkb	Paenibacillus_kribbensis
paih	Paenibacillus_sp._IHB_B_3084
pvo	Paenibacillus_vortex
plw	Paenibacillus_lautus
plen	Paenibacillus_lentus
ppsc	Paenibacillus_psychroresistens
plut	Paenibacillus_lutimineralis
palb	Paenibacillus_albus
tco	Thermobacillus_composti
anx	Aneurinibacillus_sp._XH2
asoc	Aneurinibacillus_soli
coh	Cohnella_candidum
cohn	Cohnella_sp._HS21
saca	Saccharibacillus_sp._ATSA2
aac	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_DSM_446
aad	Alicyclobacillus_acidocaldarius_subsp._acidocaldarius_Tc-4-1
bts	Kyrpidia_tusciae
kyr	Kyrpidia_spormannii
tum	Tumebacillus_avium
tab	Tumebacillus_algifaecis
siv	Solibacillus_silvestris_StLB046
ssil	Solibacillus_silvestris_DSM_12223
sob	Solibacillus_sp._R5-41
pln	Planococcus_sp._PAMC_21323
pku	Planococcus_kocurii
prt	Planococcus_rifietoensis
pll	Planococcus_versutus
pana	Planococcus_antarcticus
pdg	Planococcus_donghaensis
phc	Planococcus_halocryophilus
pmar	Planococcus_maritimus
ppla	Planococcus_plakortidis
pfae	Planococcus_faecalis
plx	Planococcus_sp._MB-3u-03
jeo	Jeotgalibacillus_malaysiensis
kur	Kurthia_sp._11kri321
kzo	Kurthia_zopfii
spsy	Sporosarcina_psychrophila
spor	Sporosarcina_sp._P33
spop	Sporosarcina_sp._P37
sure	Sporosarcina_ureae
spos	Sporosarcina_sp._PTS2304
spae	Sporosarcina_pasteurii
rst	Rummeliibacillus_stabekisii
paek	Paenisporosarcina_sp._K2R23-3
panc	Paenisporosarcina_antarctica
pgq	Planomicrobium_glaciei
play	Planomicrobium_sp._Y50
ntr	Novibacillus_thermophilus
lfb	Laceyella_sacchari
tvu	Thermoactinomyces_vulgaris
lla	Lactococcus_lactis_subsp._lactis_Il1403
llk	Lactococcus_lactis_subsp._lactis_KF147
llt	Lactococcus_lactis_subsp._lactis_CV56
lls	Lactococcus_lactis_subsp._lactis_IO-1
lld	Lactococcus_lactis_subsp._lactis_KLDS_4.0325
llx	Lactococcus_lactis_subsp._lactis_NCDO_2118
llm	Lactococcus_lactis_subsp._cremoris_MG1363
llc	Lactococcus_lactis_subsp._cremoris_SK11
llr	Lactococcus_lactis_subsp._cremoris_A76
lln	Lactococcus_lactis_subsp._cremoris_NZ9000
lli	Lactococcus_lactis_subsp._cremoris_UC509.9
llw	Lactococcus_lactis_subsp._cremoris_KW2
llj	Lactococcus_lactis_AI06
lgr	Lactococcus_garvieae_ATCC_49156
lgv	Lactococcus_garvieae_Lg2
lpk	Lactococcus_piscium
lrn	Lactococcus_raffinolactis
lact	Lactococcus_sp._1JSPR-7
lack	Lactococcus_sp._KACC_19320
spy	Streptococcus_pyogenes_M1_GAS_(serotype_M1)
spz	Streptococcus_pyogenes_MGAS5005_(serotype_M1)
spym	Streptococcus_pyogenes_M1_476_(serotype_M1)
spya	Streptococcus_pyogenes_A20_(serotype_M1)
spm	Streptococcus_pyogenes_MGAS8232_(serotype_M18)
spg	Streptococcus_pyogenes_MGAS315_(serotype_M3)
sps	Streptococcus_pyogenes_SSI-1_(serotype_M3)
sph	Streptococcus_pyogenes_MGAS10270_(serotype_M2)
spi	Streptococcus_pyogenes_MGAS10750_(serotype_M4)
spj	Streptococcus_pyogenes_MGAS2096_(serotype_M12)
spk	Streptococcus_pyogenes_MGAS9429_(serotype_M12)
spf	Streptococcus_pyogenes_Manfredo_(serotype_M5)
spa	Streptococcus_pyogenes_MGAS10394_(serotype_M6)
spb	Streptococcus_pyogenes_MGAS6180_(serotype_M28)
stg	Streptococcus_pyogenes_MGAS15252_(serotype_M59)
stx	Streptococcus_pyogenes_MGAS1882_(serotype_M59)
soz	Streptococcus_pyogenes_NZ131_(serotype_M49)
stz	Streptococcus_pyogenes_Alab49_(serotype_M53)
spyh	Streptococcus_pyogenes_HSC5_(serotype_M14)
spyo	Streptococcus_pyogenes_STAB901_(serotype_M44)
spn	Streptococcus_pneumoniae_TIGR4_(virulent_serotype_4)
spd	Streptococcus_pneumoniae_D39_(virulent_serotype_2)
spr	Streptococcus_pneumoniae_R6_(avirulent_serotype_2)
spw	Streptococcus_pneumoniae_CGSP14_(serotype_14)
sjj	Streptococcus_pneumoniae_JJA_(serotype_14)
snv	Streptococcus_pneumoniae_INV200_(serotype_14)
spx	Streptococcus_pneumoniae_G54_(serotype_19F)
snt	Streptococcus_pneumoniae_Taiwan19F-14_(serotype_19F)
snd	Streptococcus_pneumoniae_ST556_(serotype_19F)
spnn	Streptococcus_pneumoniae_A026_(serotype_19F)
sne	Streptococcus_pneumoniae_ATCC_700669_(serotype_23F_ST81_lineage)
spv	Streptococcus_pneumoniae_Hungary19A_6_(serotype_19A)
snc	Streptococcus_pneumoniae_TCH8431/19A_(serotype_19A)
snm	Streptococcus_pneumoniae_70585_(serotype_5)
spp	Streptococcus_pneumoniae_P1031_(serotype_1)
sni	Streptococcus_pneumoniae_INV104_(serotype_1)
spng	Streptococcus_pneumoniae_gamPNI0373_(virulent_serotype_1)
snb	Streptococcus_pneumoniae_670-6B_(serotype_6B)
snp	Streptococcus_pneumoniae_AP200_(serotype_11A)
snx	Streptococcus_pneumoniae_OXC141_(serotype_3)
snu	Streptococcus_pneumoniae_SPNA45_(serotype_3)
spne	Streptococcus_pneumoniae_SPN034156_(serotype_3)
spnu	Streptococcus_pneumoniae_SPN034183_(serotype_3)
spnm	Streptococcus_pneumoniae_SPN994038_(serotype_3)
spno	Streptococcus_pneumoniae_SPN994039_(serotype_3)
sag	Streptococcus_agalactiae_2603_(serotype_V)
san	Streptococcus_agalactiae_NEM316_(serotype_III)
sak	Streptococcus_agalactiae_A909_(serotype_Ia)
sgc	Streptococcus_agalactiae_GD201008-001_(serotype_Ia)
sags	Streptococcus_agalactiae_SA20
sagl	Streptococcus_agalactiae_2-22_(serotype_Ib)
sagm	Streptococcus_agalactiae_09mas018883
sagi	Streptococcus_agalactiae_ILRI005
sagr	Streptococcus_agalactiae_ILRI112
sagp	Streptococcus_agalactiae_138P
sagc	Streptococcus_agalactiae_138spar
sagt	Streptococcus_agalactiae_COH1
sage	Streptococcus_agalactiae_NGBS061
sagg	Streptococcus_agalactiae_NGBS572
sagn	Streptococcus_agalactiae_CNCTC_10/84
smu	Streptococcus_mutans_UA159_(serotype_c)
smc	Streptococcus_mutans_NN2025_(serotype_c)
smut	Streptococcus_mutans_GS-5_(serotype_c)
smj	Streptococcus_mutans_LJ23_(serotype_k)
smua	Streptococcus_mutans_UA159-FR
stc	Streptococcus_thermophilus_CNRZ1066
stl	Streptococcus_thermophilus_LMG_18311
ste	Streptococcus_thermophilus_LMD-9
stn	Streptococcus_thermophilus_ND03
stu	Streptococcus_thermophilus_JIM_8232
